Age,Agent,ID,Language,Referer
29.0,mobile,702,NL,Bing
30.0,Windows,280,GE,NA
25.0,mobile,3227,GE,Google
28.0,OSX,2175,EN,NA
27.0,Windows,743,EN,Bing
34.0,mobile,3682,EN,Bing
29.0,mobile,3897,NL,Google
25.0,Windows,688,NL,Bing
56.0,OSX,3946,EN,Google
35.0,mobile,321,NL,Bing
36.0,OSX,3445,EN,Bing
27.0,mobile,1255,NL,Bing
38.0,mobile,2086,GE,Bing
27.0,Windows,4829,EN,Bing
41.0,OSX,4686,GE,NA
49.0,Linux,1226,GE,Bing
22.0,mobile,4144,GE,NA
29.0,OSX,591,GE,Google
26.0,mobile,4306,GE,Google
25.0,mobile,3555,GE,NA
20.0,mobile,4961,NL,Bing
49.0,Windows,3832,EN,Bing
43.0,mobile,1654,GE,Google
42.0,OSX,1166,NL,NA
42.0,Linux,4551,EN,Google
45.0,mobile,1265,NL,NA
27.0,mobile,1655,NL,Bing
43.0,Windows,38,NL,Google
40.0,OSX,3330,EN,NA
19.0,mobile,4684,NL,NA
31.0,OSX,3925,EN,Bing
49.0,Windows,1565,GE,NA
50.0,OSX,2321,GE,Google
39.0,mobile,3692,EN,Bing
31.0,OSX,2398,GE,Google
32.0,Linux,2294,NL,Google
32.0,mobile,1993,GE,Google
26.0,mobile,2559,GE,Bing
28.0,OSX,2523,GE,NA
31.0,mobile,355,EN,Google
25.0,OSX,4591,EN,NA
23.0,Linux,1401,EN,NA
26.0,mobile,2017,EN,NA
44.0,Windows,4307,NL,Google
25.0,mobile,4872,NL,Bing
33.0,OSX,2219,NL,Google
43.0,Windows,4115,EN,Google
28.0,Linux,2942,EN,Bing
21.0,mobile,1973,GE,Bing
48.0,Linux,3844,NL,NA
36.0,mobile,2515,NL,Bing
32.0,Linux,735,GE,Google
32.0,mobile,846,NL,Bing
33.0,mobile,2713,NL,Bing
21.0,Windows,3453,GE,Google
40.0,Windows,4102,GE,NA
39.0,mobile,4038,GE,Bing
37.0,mobile,3101,NL,Google
32.0,Windows,1040,NL,Bing
32.0,mobile,2010,GE,Google
30.0,Windows,4758,EN,NA
48.0,OSX,4806,GE,Bing
28.0,Windows,2143,NL,Bing
34.0,Windows,1397,NL,NA
43.0,mobile,767,GE,Bing
32.0,mobile,4784,GE,Bing
31.0,OSX,837,NL,NA
29.0,mobile,2524,EN,Google
54.0,mobile,2906,EN,Bing
30.0,Linux,4884,NL,Google
28.0,Windows,3414,GE,Google
29.0,Windows,1540,GE,Google
21.0,Linux,1637,EN,NA
48.0,mobile,263,NL,Google
28.0,OSX,1319,NL,Bing
27.0,Windows,1699,EN,NA
33.0,mobile,3253,GE,Google
35.0,Linux,43,GE,Google
32.0,OSX,1091,NL,Google
43.0,mobile,2988,NL,NA
35.0,mobile,85,NL,Google
27.0,mobile,4484,GE,Google
31.0,mobile,979,EN,NA
32.0,Windows,1142,EN,Bing
53.0,Linux,1276,GE,NA
38.0,mobile,1459,GE,NA
45.0,mobile,1660,EN,NA
21.0,OSX,642,EN,Bing
31.0,mobile,4576,NL,Bing
35.0,mobile,2170,GE,NA
