Age,Agent,ID,Language,Referer
35.0,OSX,1169,GE,Google
35.0,OSX,4445,GE,Google
35.0,Windows,1101,NL,NA
25.0,mobile,476,EN,Bing
35.0,Windows,1246,GE,Bing
39.0,Windows,3587,NL,NA
38.0,mobile,3399,NL,NA
25.0,Windows,123,EN,Bing
36.0,Windows,2594,NL,Bing
30.0,Linux,4146,EN,Bing
45.0,mobile,2945,EN,NA
26.0,Linux,3582,GE,Bing
37.0,Windows,1763,NL,Google
34.0,Linux,785,NL,Bing
39.0,Linux,4976,EN,Google
25.0,mobile,4562,EN,Google
33.0,Windows,917,NL,Bing
56.0,mobile,4177,EN,NA
22.0,OSX,4837,NL,NA
26.0,Windows,2902,NL,NA
40.0,OSX,3468,GE,Bing
53.0,Windows,4142,NL,NA
29.0,Linux,244,EN,Bing
35.0,Windows,4938,EN,NA
32.0,Linux,84,NL,Bing
19.0,mobile,63,NL,Bing
27.0,mobile,2724,NL,Bing
34.0,OSX,2616,GE,NA
23.0,OSX,370,NL,NA
32.0,mobile,2903,GE,Google
38.0,mobile,942,GE,NA
44.0,mobile,4069,NL,Bing
29.0,OSX,799,NL,NA
32.0,mobile,4088,GE,NA
27.0,OSX,1823,EN,Bing
24.0,mobile,1355,GE,NA
37.0,Linux,3841,EN,Google
27.0,mobile,1982,NL,Google
21.0,Windows,3329,EN,Bing
29.0,mobile,372,NL,NA
48.0,Windows,3753,EN,Bing
34.0,Linux,3375,EN,NA
30.0,Windows,2683,EN,NA
39.0,mobile,1233,EN,Bing
48.0,mobile,2392,GE,Bing
35.0,Linux,542,NL,NA
23.0,mobile,524,GE,Google
41.0,mobile,1821,EN,Bing
29.0,mobile,206,NL,Bing
29.0,Windows,1494,EN,Google
37.0,mobile,830,GE,NA
32.0,mobile,2840,NL,NA
39.0,Windows,894,NL,NA
31.0,Windows,4721,GE,Google
43.0,OSX,4436,EN,Bing
21.0,Windows,900,NL,NA
22.0,Linux,1062,NL,Bing
29.0,Windows,2567,NL,Google
28.0,mobile,2480,EN,NA
26.0,Windows,3937,EN,Google
36.0,OSX,3226,GE,NA
34.0,Linux,810,EN,Bing
23.0,Windows,667,EN,Bing
50.0,Windows,2348,NL,NA
37.0,Linux,4218,EN,Bing
29.0,mobile,776,EN,NA
31.0,mobile,4364,EN,Bing
29.0,mobile,132,GE,Bing
28.0,mobile,175,EN,Google
45.0,mobile,3671,EN,Google
27.0,mobile,1391,EN,NA
22.0,mobile,4228,GE,Google
41.0,OSX,4985,GE,Google
26.0,mobile,3293,GE,NA
45.0,mobile,1502,EN,NA
42.0,Windows,4771,EN,Google
36.0,OSX,4749,NL,Google
37.0,mobile,2783,GE,Google
25.0,mobile,3788,GE,NA
32.0,mobile,990,GE,NA
37.0,Windows,1302,NL,NA
37.0,mobile,2802,EN,Google
26.0,Linux,4016,EN,Bing
33.0,mobile,2656,EN,Bing
31.0,mobile,1754,NL,Bing
33.0,Windows,1586,GE,NA
37.0,Windows,1234,EN,NA
37.0,Linux,1744,NL,Google
24.0,Windows,4957,NL,NA
33.0,Linux,2547,NL,Google
47.0,OSX,1225,EN,Bing
45.0,mobile,4878,NL,Google
26.0,OSX,4156,EN,Google
48.0,mobile,1969,GE,Bing
48.0,OSX,4140,NL,Google
29.0,mobile,571,GE,Google
28.0,Linux,202,GE,Bing
32.0,OSX,136,EN,Bing
27.0,mobile,3182,EN,NA
42.0,mobile,236,NL,NA
23.0,mobile,164,GE,Google
26.0,mobile,1351,GE,Google
30.0,mobile,708,GE,Bing
30.0,OSX,2440,EN,Google
29.0,OSX,372,NL,Bing
23.0,mobile,3782,EN,NA
25.0,mobile,1009,NL,Google
31.0,mobile,2019,NL,Google
48.0,mobile,2021,EN,Google
38.0,mobile,2037,GE,Google
25.0,OSX,4031,NL,Bing
31.0,mobile,2772,NL,Google
20.0,mobile,1799,EN,NA
21.0,mobile,1250,NL,NA
43.0,mobile,1274,GE,NA
42.0,Linux,2983,GE,Bing
31.0,mobile,3340,GE,NA
42.0,OSX,2485,NL,NA
32.0,mobile,2294,NL,NA
28.0,mobile,1081,EN,Bing
27.0,mobile,3970,GE,NA
30.0,Windows,1828,NL,Bing
32.0,OSX,4088,NL,NA
28.0,Linux,1875,NL,Google
41.0,OSX,3420,EN,NA
28.0,mobile,2753,GE,NA
41.0,Windows,4132,GE,Bing
35.0,mobile,1027,EN,Bing
47.0,mobile,4500,EN,NA
28.0,mobile,2077,GE,NA
38.0,mobile,2748,EN,Bing
32.0,mobile,3510,EN,NA
37.0,Linux,4218,EN,Google
34.0,mobile,999,GE,Bing
32.0,Windows,4703,EN,Bing
27.0,mobile,3970,GE,NA
30.0,mobile,4371,NL,NA
36.0,Linux,3098,GE,Bing
40.0,mobile,3836,GE,Google
21.0,mobile,4905,NL,Bing
24.0,OSX,1056,EN,NA
27.0,mobile,3034,GE,Bing
27.0,Windows,3906,NL,Bing
29.0,Windows,2388,EN,Bing
36.0,mobile,1574,NL,NA
24.0,Linux,1199,NL,NA
22.0,OSX,1615,GE,NA
20.0,Windows,4462,NL,NA
28.0,mobile,4303,GE,NA
47.0,Linux,3616,EN,NA
33.0,Linux,4292,NL,Bing
33.0,mobile,334,GE,Bing
29.0,OSX,4948,EN,NA
45.0,mobile,1333,EN,Bing
17.0,Windows,224,GE,NA
50.0,Windows,659,EN,NA
43.0,mobile,3368,NL,Bing
21.0,Windows,2614,GE,Google
35.0,mobile,2682,GE,NA
24.0,mobile,1713,EN,NA
34.0,OSX,2617,NL,Google
41.0,mobile,4401,EN,NA
36.0,OSX,3525,GE,NA
48.0,OSX,3269,NL,Google
32.0,Linux,2781,EN,Bing
34.0,OSX,1381,NL,Bing
45.0,Windows,2924,EN,NA
29.0,Linux,140,GE,Google
23.0,mobile,4946,GE,Google
36.0,Windows,3702,NL,NA
37.0,Linux,2385,EN,NA
38.0,Linux,3388,NL,Google
50.0,OSX,720,EN,Google
27.0,OSX,3873,GE,Bing
31.0,Linux,657,NL,Bing
31.0,Windows,686,EN,NA
27.0,mobile,3034,GE,Bing
43.0,mobile,137,EN,Google
44.0,mobile,4329,GE,NA
32.0,mobile,1914,NL,Bing
31.0,mobile,1903,GE,Google
30.0,OSX,1047,EN,Bing
34.0,mobile,582,EN,NA
50.0,mobile,720,EN,Google
35.0,mobile,4283,NL,NA
41.0,OSX,943,GE,Google
38.0,mobile,73,NL,Bing
20.0,mobile,1746,GE,Bing
26.0,mobile,762,EN,Google
33.0,Windows,4309,NL,Bing
44.0,Linux,1077,NL,Google
37.0,mobile,3309,NL,Bing
30.0,mobile,3289,NL,NA
43.0,Windows,317,EN,Bing
32.0,Linux,4264,GE,NA
25.0,Linux,1122,GE,NA
42.0,Windows,4586,GE,Bing
35.0,mobile,3254,EN,NA
21.0,mobile,1789,NL,NA
33.0,Windows,1984,GE,Google
23.0,Windows,3528,NL,Bing
43.0,mobile,3846,GE,Bing
28.0,mobile,3358,GE,Bing
27.0,mobile,564,NL,NA
18.0,OSX,1183,GE,Google
33.0,OSX,3918,EN,NA
