Age,Agent,ID,Language,Referer
32.0,OSX,3510,GE,NA
37.0,Linux,4218,EN,Google
34.0,Linux,999,GE,Bing
32.0,Windows,4703,NL,Google
27.0,mobile,3970,EN,NA
30.0,Linux,4371,EN,Google
36.0,Linux,3098,EN,Bing
40.0,OSX,3836,NL,Google
21.0,mobile,4905,NL,Bing
24.0,mobile,1056,EN,Google
27.0,Windows,3034,GE,Google
27.0,mobile,3906,GE,NA
29.0,Windows,2388,NL,Bing
36.0,Windows,1574,NL,Google
24.0,mobile,1199,NL,Google
22.0,mobile,1615,NL,Google
20.0,mobile,4462,GE,Bing
28.0,mobile,4303,EN,NA
47.0,Linux,3616,EN,Google
33.0,mobile,4292,GE,Google
33.0,mobile,334,GE,Google
29.0,mobile,4948,GE,Google
45.0,OSX,1333,EN,Bing
17.0,Windows,224,GE,NA
50.0,Windows,659,EN,NA
43.0,mobile,3368,GE,NA
21.0,Windows,2614,GE,Google
35.0,mobile,2682,GE,Google
24.0,mobile,1713,EN,Bing
34.0,OSX,2617,NL,Bing
41.0,Linux,4401,EN,NA
36.0,mobile,3525,GE,Google
48.0,OSX,3269,EN,Bing
32.0,mobile,2781,EN,Google
34.0,OSX,1381,EN,NA
45.0,Windows,2924,NL,NA
29.0,Linux,140,EN,NA
23.0,Linux,4946,GE,Google
36.0,mobile,3702,NL,Bing
37.0,mobile,2385,EN,Bing
38.0,mobile,3388,NL,Google
50.0,OSX,720,EN,Bing
27.0,mobile,3873,EN,Google
31.0,mobile,657,GE,Bing
31.0,Windows,686,EN,Google
27.0,Windows,3034,GE,Google
43.0,Linux,137,EN,NA
44.0,OSX,4329,EN,Google
32.0,mobile,1914,NL,Bing
31.0,OSX,1903,GE,Bing
30.0,OSX,1047,EN,Bing
34.0,mobile,582,EN,NA
50.0,OSX,720,EN,Google
35.0,Linux,4283,NL,NA
41.0,OSX,943,EN,Google
38.0,mobile,73,NL,Bing
20.0,Linux,1746,GE,Bing
26.0,mobile,762,GE,Google
33.0,Windows,4309,EN,Bing
44.0,mobile,1077,GE,NA
37.0,mobile,3309,NL,Bing
30.0,Windows,3289,NL,Google
43.0,mobile,317,EN,NA
32.0,Linux,4264,NL,Google
25.0,mobile,1122,GE,NA
42.0,mobile,4586,GE,Bing
35.0,mobile,3254,EN,Google
21.0,OSX,1789,GE,NA
33.0,Windows,1984,GE,NA
23.0,Windows,3528,GE,NA
43.0,OSX,3846,GE,Google
28.0,mobile,3358,NL,Bing
27.0,mobile,564,EN,Bing
18.0,mobile,1183,GE,NA
33.0,mobile,3918,EN,NA
36.0,mobile,1788,EN,Google
40.0,OSX,3536,EN,Google
21.0,Windows,972,GE,NA
48.0,mobile,2021,NL,Bing
25.0,mobile,1766,EN,Bing
47.0,mobile,854,GE,Google
34.0,OSX,3823,GE,Bing
39.0,Linux,4205,NL,Bing
32.0,mobile,3535,EN,Bing
27.0,Windows,2724,GE,NA
42.0,mobile,741,NL,Google
42.0,Linux,4735,EN,Google
27.0,OSX,4152,NL,Bing
38.0,mobile,672,NL,Google
47.0,mobile,3734,NL,NA
48.0,mobile,262,GE,Bing
24.0,Linux,4352,NL,NA
28.0,OSX,4970,NL,Google
38.0,Linux,4253,EN,NA
45.0,mobile,1265,EN,Bing
38.0,Windows,942,EN,Bing
29.0,Windows,2415,EN,Bing
29.0,OSX,4744,NL,Bing
36.0,mobile,1117,GE,NA
48.0,mobile,4806,EN,Google
29.0,Linux,3636,EN,NA
42.0,OSX,4285,EN,Bing
43.0,mobile,963,EN,Bing
38.0,mobile,4717,NL,Bing
46.0,mobile,2761,GE,NA
26.0,mobile,4944,GE,NA
30.0,Windows,4914,EN,Bing
28.0,Windows,13,EN,NA
32.0,OSX,3365,EN,NA
35.0,mobile,4973,EN,Bing
46.0,OSX,1288,NL,Google
35.0,Windows,2778,GE,Bing
40.0,Windows,4104,EN,Google
29.0,mobile,4087,GE,NA
30.0,Windows,551,NL,Bing
34.0,OSX,1941,GE,Google
23.0,mobile,643,EN,Bing
39.0,OSX,4130,NL,NA
26.0,Linux,347,EN,NA
32.0,OSX,1291,NL,NA
50.0,Linux,3559,EN,Google
25.0,OSX,494,GE,Google
29.0,mobile,269,EN,Bing
29.0,mobile,3096,GE,NA
26.0,mobile,4900,EN,NA
49.0,mobile,4631,NL,NA
26.0,mobile,2575,NL,Bing
29.0,mobile,4700,EN,Bing
27.0,OSX,1823,EN,NA
33.0,mobile,2407,EN,NA
38.0,mobile,855,EN,Bing
50.0,Windows,638,NL,Bing
23.0,mobile,4460,GE,NA
37.0,OSX,830,NL,Bing
56.0,Windows,1017,EN,Google
33.0,Linux,2998,EN,NA
46.0,mobile,3899,EN,Bing
44.0,Windows,2880,NL,Bing
26.0,Windows,4503,GE,NA
27.0,mobile,4152,GE,Bing
52.0,mobile,2766,NL,NA
52.0,mobile,1219,NL,NA
25.0,Linux,4153,NL,Bing
31.0,Windows,3495,EN,NA
21.0,Windows,4025,EN,NA
28.0,mobile,4303,EN,NA
19.0,mobile,311,GE,NA
31.0,OSX,2301,NL,Bing
42.0,Windows,2457,EN,NA
33.0,Windows,1586,NL,NA
41.0,OSX,1300,EN,NA
34.0,mobile,2412,EN,Google
47.0,mobile,2854,GE,Google
22.0,mobile,50,EN,Google
40.0,OSX,3791,EN,NA
46.0,mobile,4135,GE,Bing
27.0,mobile,3779,EN,Google
41.0,mobile,273,GE,NA
26.0,mobile,49,EN,NA
